Team_Name,Email,TT_ID,CORE_ID,SN_ID,MOD_ID,Name_Surname,Joining_date,Floorstart_date,FTE,Title,First_Name,Last_Name,External_Email_Address,Reason_For_Leave,No_longer_working,Leaving_Date,Long_Leave_End_Date,Team_Code,Slack_Access,Agents_TL,Primary_Specialisation,Secondary_Specialisation,Third_Specialisation,HVV,Esc_Agent,Esc_Type,Market/Block,Tenured,Ticketron_link,Vinted_Link,Language_Certificate,First_Language,Second_Language,Email--dublicate,Offboarding_check,Additional_Comments,Language,Site,Partner,Tenured_Value,New_Hire
PL PL TWW,name59.surname59@vinted.com,448,10032435,SN58161,4038,Name59 Surname59,2022-09-26,2022-10-10,1.00,CSR,Name59,Surname59,name59.surname59@transcom.com,,FALSE,,,05.05.06.02,FALSE,name77.surname77@vinted.com,A_Specialisation,B_Specialisation,,TRUE,,,PL,2022-12-05,https://desk.vinted.net/agents/448,https://www.vinted.fr/member/10032435,,,EN_B2,FALSE,FALSE,,PL,PL,TWW,TRUE,FALSE
PL PL TWW,name60.surname60@vinted.com,192,8806720,SN28851,8343,Name60 Surname60,2022-09-26,2022-10-10,1.00,CSR,Name60,Surname60,name60.surname60@transcom.com,,FALSE,,,05.05.06.02,TRUE,name77.surname77@vinted.com,B_Specialisation,A_Specialisation,,TRUE,TRUE,B_Specialisation,PL,2022-12-05,https://desk.vinted.net/agents/192,https://www.vinted.fr/member/8806720,,,EN_B2,FALSE,FALSE,,PL,PL,TWW,TRUE,FALSE
PL PL TWW,name61.surname61@vinted.com,833,2147261,SN41401,6338,Name61 Surname61,2022-09-26,2022-10-10,1.00,CSR,Name61,Surname61,name61.surname61@transcom.com,,FALSE,,,05.05.06.02,FALSE,name77.surname77@vinted.com,A_Specialisation,B_Specialisation,,TRUE,TRUE,B_Specialisation,PL,2022-12-05,https://desk.vinted.net/agents/833,https://www.vinted.fr/member/2147261,,,EN_B2,FALSE,FALSE,,PL,PL,TWW,TRUE,FALSE
PL PL TWW,name62.surname62@vinted.com,132,8283937,SN84413,7683,Name62 Surname62,2022-09-26,2022-10-10,0.75,CSR,Name62,Surname62,name62.surname62@transcom.com,,FALSE,,,05.05.06.02,FALSE,name33.surname33@vinted.com,D_Specialisation,F_Specialisation,C_Specialisation,TRUE,TRUE,,PL,2022-12-05,https://desk.vinted.net/agents/132,https://www.vinted.fr/member/8283937,,,EN_B2,FALSE,FALSE,,PL,PL,TWW,TRUE,FALSE
PL PL TWW,name63.surname63@vinted.com,267,2640278,SN36403,7159,Name63 Surname63,2022-09-26,2022-10-10,1.00,CSR,Name63,Surname63,name63.surname63@transcom.com,,FALSE,,,05.05.06.02,FALSE,name33.surname33@vinted.com,D_Specialisation,F_Specialisation,C_Specialisation,TRUE,,,PL,2022-12-05,https://desk.vinted.net/agents/267,https://www.vinted.fr/member/2640278,,,EN_B2,FALSE,FALSE,,PL,PL,TWW,TRUE,FALSE
PL PL TWW,name64.surname64@vinted.com,998,4831008,SN78147,5830,Name64 Surname64,2022-10-12,2022-10-25,1.00,CSR,Name64,Surname64,name64.surname64@transcom.com,,FALSE,,,05.05.06.02,FALSE,name32.surname32@vinted.com,A_Specialisation,B_Specialisation,,,,,PL,2022-12-20,https://desk.vinted.net/agents/998,https://www.vinted.fr/member/4831008,,,EN_B2,FALSE,FALSE,,PL,PL,TWW,TRUE,FALSE
PL PL TWW,name65.surname65@vinted.com,130,10388665,SN53755,103,Name65 Surname65,2022-10-12,2022-10-25,1.00,CSR,Name65,Surname65,name65.surname65@transcom.com,,FALSE,,,05.05.06.02,FALSE,name33.surname33@vinted.com,A_Specialisation,B_Specialisation,,,TRUE,,PL,2022-12-20,https://desk.vinted.net/agents/130,https://www.vinted.fr/member/10388665,,,EN_B2,FALSE,FALSE,,PL,PL,TWW,TRUE,FALSE
PL PL TWW,name66.surname66@vinted.com,267,6790896,SN86939,343,Name66 Surname66,2022-10-12,2022-10-25,1.00,CSR,Name66,Surname66,name66.surname66@transcom.com,,FALSE,,,05.05.06.02,FALSE,name32.surname32@vinted.com,A_Specialisation,B_Specialisation,,TRUE,,,PL,2022-12-20,https://desk.vinted.net/agents/267,https://www.vinted.fr/member/6790896,,,EN_B2,FALSE,FALSE,,PL,PL,TWW,TRUE,FALSE
PL PL TWW,name67.surname67@vinted.com,566,11110815,SN01973,1755,Name67 Surname67,2022-10-12,2022-10-25,1.00,CSR,Name67,Surname67,name67.surname67@transcom.com,,FALSE,,,05.05.06.02,FALSE,name32.surname32@vinted.com,C_Specialisation,A_Specialisation,,TRUE,,,PL,2022-12-20,https://desk.vinted.net/agents/566,https://www.vinted.fr/member/11110815,,,,FALSE,FALSE,,PL,PL,TWW,TRUE,FALSE
PL PL TWW,name68.surname68@vinted.com,440,5230110,SN51991,9344,Name68 Surname68,2022-10-12,2022-10-25,1.00,CSR,Name68,Surname68,name68.surname68@transcom.com,,FALSE,,,05.05.06.02,FALSE,name77.surname77@vinted.com,C_Specialisation,A_Specialisation,,TRUE,,,PL,2022-12-20,https://desk.vinted.net/agents/440,https://www.vinted.fr/member/5230110,,,EN_B2,FALSE,FALSE,,PL,PL,TWW,TRUE,FALSE
PL PL TWW,name69.surname69@vinted.com,396,5128104,SN44407,6332,Name69 Surname69,2022-10-28,2022-11-14,1.00,CSR,Name69,Surname69,name69.surname69@transcom.com,,FALSE,,,05.05.06.02,FALSE,name73.surname73@vinted.com,B_Specialisation,C_Specialisation,,TRUE,,,PL,2023-01-09,https://desk.vinted.net/agents/396,https://www.vinted.fr/member/5128104,,,EN_B2,FALSE,FALSE,,PL,PL,TWW,TRUE,FALSE
PL PL TWW,name70.surname70@vinted.com,665,7214837,SN93853,4893,Name70 Surname70,2022-10-28,2022-11-14,1.00,CSR,Name70,Surname70,name70.surname70@transcom.com,,FALSE,,,05.05.06.02,FALSE,name73.surname73@vinted.com,C_Specialisation,B_Specialisation,,TRUE,,,PL,2023-01-09,https://desk.vinted.net/agents/665,https://www.vinted.fr/member/7214837,,,EN_B2,FALSE,FALSE,,PL,PL,TWW,TRUE,FALSE
PL PL TWW,name71.surname71@vinted.com,538,1316369,SN27002,3249,Name71 Surname71,2022-10-28,2022-11-14,1.00,CSR,Name71,Surname71,name71.surname71@transcom.com,,FALSE,,,05.05.06.02,FALSE,name73.surname73@vinted.com,A_Specialisation,B_Specialisation,,TRUE,,,PL,2023-01-09,https://desk.vinted.net/agents/538,https://www.vinted.fr/member/1316369,,,EN_B2,FALSE,FALSE,,PL,PL,TWW,TRUE,FALSE
PL PL TWW,name72.surname72@vinted.com,471,6109053,SN62776,4274,Name72 Surname72,2022-10-28,2022-11-14,1.00,CSR,Name72,Surname72,name72.surname72@transcom.com,,FALSE,,,05.05.06.02,FALSE,name73.surname73@vinted.com,A_Specialisation,B_Specialisation,,TRUE,,,PL,2023-01-09,https://desk.vinted.net/agents/471,https://www.vinted.fr/member/6109053,,,EN_B2,FALSE,FALSE,,PL,PL,TWW,TRUE,FALSE
PL PL TWW,name73.surname73@vinted.com,990,9064756,SN57048,4816,Name73 Surname73,2022-10-28,2022-11-14,MGMT,TL,Name73,Surname73,name73.surname73@transcom.com,,FALSE,,,05.05.06.02,TRUE,,,,,,,,,2023-01-09,https://desk.vinted.net/agents/990,https://www.vinted.fr/member/9064756,,,,FALSE,FALSE,,PL,PL,TWW,TRUE,FALSE
PL PL TWW,name74.surname74@vinted.com,163,2664087,SN43723,6596,Name74 Surname74,2022-10-28,2022-11-14,1.00,CSR,Name74,Surname74,name74.surname74@transcom.com,,FALSE,,,05.05.06.02,FALSE,name73.surname73@vinted.com,A_Specialisation,B_Specialisation,,TRUE,,,PL,2023-01-09,https://desk.vinted.net/agents/163,https://www.vinted.fr/member/2664087,,,EN_C1,FALSE,FALSE,,PL,PL,TWW,TRUE,FALSE
PL PL TWW,name75.surname75@vinted.com,953,8796782,SN39930,8145,Name75 Surname75,2022-11-07,2022-11-21,1.00,CSR,Name75,Surname75,name75.surname75@transcom.com,Voluntery,TRUE,2025-06-15,,05.05.06.02,FALSE,name73.surname73@vinted.com,A_Specialisation,B_Specialisation,,TRUE,TRUE,,PL,2023-01-16,https://desk.vinted.net/agents/953,https://www.vinted.fr/member/8796782,,,EN_B2,FALSE,FALSE,,PL,PL,TWW,TRUE,FALSE
PL PL TWW,name76.surname76@vinted.com,790,2894332,SN38725,7395,Name76 Surname76,2022-11-07,2022-11-21,MGMT,OM,Name76,Surname76,name76.surname76@transcom.com,,FALSE,,,05.05.06.02,TRUE,,,,,,,,,,https://desk.vinted.net/agents/790,https://www.vinted.fr/member/2894332,,,,FALSE,FALSE,,PL,PL,TWW,TRUE,FALSE
PL PL TWW,name77.surname77@vinted.com,21,11003482,SN82798,6062,Name77 Surname77,2023-03-01,2023-03-01,MGMT,TL,Name77,Surname77,name77.surname77@transcom.com,,FALSE,,,05.05.06.02,TRUE,,,,,,,,,2023-04-26,https://desk.vinted.net/agents/21,https://www.vinted.fr/member/11003482,,,,FALSE,FALSE,,PL,PL,TWW,TRUE,FALSE
PL PL TWW,name78.surname78@vinted.com,19,10650682,SN56077,5654,Name78 Surname78,2022-02-14,2022-02-28,1.00,CSR,Name78,Surname78,name78.surname78@transcom.com,,FALSE,,,05.05.06.02,TRUE,name32.surname32@vinted.com,A_Specialisation,C_Specialisation,,,TRUE,A_Specialisation,PL,2022-04-25,https://desk.vinted.net/agents/19,https://www.vinted.fr/member/10650682,,,EN_B2,FALSE,FALSE,,PL,PL,TWW,TRUE,FALSE
PL PL TWW,name79.surname79@vinted.com,597,2107068,SN98686,575,Name79 Surname79,2024-01-18,2024-02-01,1.00,CSR,Name79,Surname79,name79.surname79@transcom.com,,FALSE,,,05.05.06.02,FALSE,name33.surname33@vinted.com,C_Specialisation,B_Specialisation,,TRUE,,,PL,2024-03-28,https://desk.vinted.net/agents/597,https://www.vinted.fr/member/2107068,,,EN_B2,FALSE,FALSE,,PL,PL,TWW,TRUE,FALSE
PL PL TWW,name80.surname80@vinted.com,388,253759,SN57525,2554,Name80 Surname80,2024-01-18,2024-02-01,1.00,CSR,Name80,Surname80,name80.surname80@transcom.com,,FALSE,,,05.05.06.02,FALSE,name33.surname33@vinted.com,C_Specialisation,B_Specialisation,,TRUE,,,PL,2024-03-28,https://desk.vinted.net/agents/388,https://www.vinted.fr/member/253759,,,EN_B2,FALSE,FALSE,,PL,PL,TWW,TRUE,FALSE
PL PL TWW,name81.surname81@vinted.com,771,7512802,SN56643,7326,Name81 Surname81,2024-01-18,2024-02-01,1.00,SCSR,Name81,Surname81,name81.surname81@transcom.com,,FALSE,,,05.05.06.02,TRUE,name29.surname29@vinted.com,C_Specialisation,B_Specialisation,,TRUE,,,PL,2024-03-28,https://desk.vinted.net/agents/771,https://www.vinted.fr/member/7512802,,,EN_B2,FALSE,FALSE,,PL,PL,TWW,TRUE,FALSE
PL PL TWW,name82.surname82@vinted.com,197,193448,SN24227,1559,Name82 Surname82,2024-07-19,2024-08-05,0.88,CSR,Name82,Surname82,name82.surname82@transcom.com,,FALSE,,,05.05.06.02,FALSE,name32.surname32@vinted.com,A_Specialisation,B_Specialisation,,,,,PL,2024-09-30,https://desk.vinted.net/agents/197,https://www.vinted.fr/member/193448,,,EN_C1,FALSE,FALSE,,PL,PL,TWW,TRUE,FALSE
PL PL TWW,name83.surname83@vinted.com,463,5991830,SN99476,8198,Name83 Surname83,2024-07-19,2024-08-05,1.00,CSR,Name83,Surname83,name83.surname83@transcom.com,,FALSE,,,05.05.06.02,FALSE,name33.surname33@vinted.com,A_Specialisation,B_Specialisation,,,,,PL,2024-09-30,https://desk.vinted.net/agents/463,https://www.vinted.fr/member/5991830,,,EN_C1,FALSE,FALSE,,PL,PL,TWW,TRUE,FALSE
PL PL TWW,name84.surname84@vinted.com,892,5271242,SN06822,2151,Name84 Surname84,2024-07-19,2024-08-05,1.00,CSR,Name84,Surname84,name84.surname84@transcom.com,,FALSE,,,05.05.06.02,FALSE,name33.surname33@vinted.com,A_Specialisation,B_Specialisation,,,,,PL,2024-09-30,https://desk.vinted.net/agents/892,https://www.vinted.fr/member/5271242,,,EN_B2,FALSE,FALSE,,PL,PL,TWW,TRUE,FALSE
PL PL TWW,name85.surname85@vinted.com,361,3866809,SN95862,2486,Name85 Surname85,2024-07-19,2024-08-05,1.00,CSR,Name85,Surname85,name85.surname85@transcom.com,Involunery,TRUE,2025-07-08,,05.05.06.02,FALSE,name33.surname33@vinted.com,A_Specialisation,B_Specialisation,,,,,PL,2024-09-30,https://desk.vinted.net/agents/361,https://www.vinted.fr/member/3866809,,,EN_B2,FALSE,FALSE,,PL,PL,TWW,TRUE,FALSE
PL PL TWW,name86.surname86@vinted.com,320,6826493,SN39161,2794,Name86 Surname86,2024-07-19,2024-08-05,1.00,CSR,Name86,Surname86,name86.surname86@transcom.com,,FALSE,,,05.05.06.02,FALSE,name77.surname77@vinted.com,B_Specialisation,A_Specialisation,,,,,PL,2024-09-30,https://desk.vinted.net/agents/320,https://www.vinted.fr/member/6826493,,,EN_B2,FALSE,FALSE,,PL,PL,TWW,TRUE,FALSE
PL PL TWW,name87.surname87@vinted.com,311,6336281,SN23507,4578,Name87 Surname87,2024-07-19,2024-08-05,1.00,CSR,Name87,Surname87,name87.surname87@transcom.com,,FALSE,,,05.05.06.02,FALSE,name77.surname77@vinted.com,A_Specialisation,B_Specialisation,,,,,PL,2024-09-30,https://desk.vinted.net/agents/311,https://www.vinted.fr/member/6336281,,,EN_B2,FALSE,FALSE,,PL,PL,TWW,TRUE,FALSE
PL PL TWW,name88.surname88@vinted.com,752,6550556,SN28923,1454,Name88 Surname88,2024-07-19,2024-08-05,1.00,CSR,Name88,Surname88,name88.surname88@transcom.com,,FALSE,,,05.05.06.02,FALSE,name77.surname77@vinted.com,B_Specialisation,A_Specialisation,,,,,PL,2024-09-30,https://desk.vinted.net/agents/752,https://www.vinted.fr/member/6550556,,,EN_B2,FALSE,FALSE,,PL,PL,TWW,TRUE,FALSE
PL PL TWW,name89.surname89@vinted.com,143,6821336,SN18581,5606,Name89 Surname89,2024-07-19,2024-08-05,1.00,CSR,Name89,Surname89,name89.surname89@transcom.com,,FALSE,,,05.05.06.02,FALSE,name29.surname29@vinted.com,A_Specialisation,B_Specialisation,,,,,PL,2024-09-30,https://desk.vinted.net/agents/143,https://www.vinted.fr/member/6821336,,,EN_B2,FALSE,FALSE,,PL,PL,TWW,TRUE,FALSE
PL PL TWW,name90.surname90@vinted.com,819,9784456,SN25022,6825,Name90 Surname90,2024-09-19,2024-10-04,1.00,CSR,Name90,Surname90,name90.surname90@transcom.com,,FALSE,,,05.05.06.02,FALSE,name73.surname73@vinted.com,C_Specialisation,B_Specialisation,,TRUE,,,PL,2024-11-29,https://desk.vinted.net/agents/819,https://www.vinted.fr/member/9784456,,,EN_C1,FALSE,FALSE,,PL,PL,TWW,TRUE,FALSE
PL PL TWW,name91.surname91@vinted.com,350,168387,SN38154,4554,Name91 Surname91,2024-09-19,2024-10-04,1.00,CSR,Name91,Surname91,name91.surname91@transcom.com,,FALSE,,,05.05.06.02,FALSE,name73.surname73@vinted.com,C_Specialisation,B_Specialisation,,,TRUE,,PL,2024-11-29,https://desk.vinted.net/agents/350,https://www.vinted.fr/member/168387,,,EN_B2,FALSE,FALSE,,PL,PL,TWW,TRUE,FALSE
PL PL TWW,name92.surname92@vinted.com,396,7914244,SN78506,8560,Name92 Surname92,2024-09-19,2024-10-04,1.00,CSR,Name92,Surname92,name92.surname92@transcom.com,,FALSE,,,05.05.06.02,FALSE,name73.surname73@vinted.com,C_Specialisation,B_Specialisation,,,,,PL,2024-11-29,https://desk.vinted.net/agents/396,https://www.vinted.fr/member/7914244,,,EN_C1,FALSE,FALSE,,PL,PL,TWW,TRUE,FALSE
PL PL TWW,name93.surname93@vinted.com,186,9377435,SN73295,6776,Name93 Surname93,2024-09-19,2024-10-04,0.88,CSR,Name93,Surname93,name93.surname93@transcom.com,,FALSE,,,05.05.06.02,FALSE,name73.surname73@vinted.com,B_Specialisation,C_Specialisation,,,TRUE,,PL,2024-11-29,https://desk.vinted.net/agents/186,https://www.vinted.fr/member/9377435,,,EN_B2,FALSE,FALSE,,PL,PL,TWW,TRUE,FALSE
PL PL TWW,name94.surname94@vinted.com,591,332675,SN36463,5534,Name94 Surname94,2024-09-19,2024-10-04,1.00,CSR,Name94,Surname94,name94.surname94@transcom.com,,FALSE,,,05.05.06.02,FALSE,name73.surname73@vinted.com,C_Specialisation,B_Specialisation,,,TRUE,,PL,2024-11-29,https://desk.vinted.net/agents/591,https://www.vinted.fr/member/332675,,,EN_B2,FALSE,FALSE,,PL,PL,TWW,TRUE,FALSE
PL PL TWW,name95.surname95@vinted.com,869,9062315,SN59248,9540,Name95 Surname95,2024-09-19,2024-10-04,1.00,CSR,Name95,Surname95,name95.surname95@transcom.com,,FALSE,,,05.05.06.02,FALSE,name73.surname73@vinted.com,C_Specialisation,B_Specialisation,,,,,PL,2024-11-29,https://desk.vinted.net/agents/869,https://www.vinted.fr/member/9062315,,,EN_B2,FALSE,FALSE,,PL,PL,TWW,TRUE,FALSE
PL PL TWW,name96.surname96@vinted.com,759,3745604,SN81589,6184,Name96 Surname96,2024-09-19,2024-10-04,1.00,CSR,Name96,Surname96,name96.surname96@transcom.com,Voluntery,TRUE,2025-06-26,,05.05.06.02,FALSE,name73.surname73@vinted.com,B_Specialisation,C_Specialisation,,,,,PL,2024-11-29,https://desk.vinted.net/agents/759,https://www.vinted.fr/member/3745604,,,EN_B2,FALSE,FALSE,,PL,PL,TWW,TRUE,FALSE
PL PL TWW,name97.surname97@vinted.com,822,3028998,SN95850,134,Name97 Surname97,2024-09-19,2024-10-04,1.00,CSR,Name97,Surname97,name97.surname97@transcom.com,,FALSE,,,05.05.06.02,FALSE,name73.surname73@vinted.com,B_Specialisation,C_Specialisation,,,,,PL,2024-11-29,https://desk.vinted.net/agents/822,https://www.vinted.fr/member/3028998,,,EN_C1,FALSE,FALSE,,PL,PL,TWW,TRUE,FALSE
PL PL TWW,name98.surname98@vinted.com,53,1883355,SN75682,5787,Name98 Surname98,2024-09-19,2024-10-04,1.00,CSR,Name98,Surname98,name98.surname98@transcom.com,,FALSE,,,05.05.06.02,FALSE,name73.surname73@vinted.com,C_Specialisation,B_Specialisation,,,TRUE,,PL,2024-11-29,https://desk.vinted.net/agents/53,https://www.vinted.fr/member/1883355,,,EN_B2,FALSE,FALSE,,PL,PL,TWW,TRUE,FALSE
PL PL TWW,name99.surname99@vinted.com,15,406813,SN91425,1006,Name99 Surname99,2024-10-28,2024-11-14,1.00,CSR,Name99,Surname99,name99.surname99@transcom.com,,FALSE,,,05.05.06.02,FALSE,name73.surname73@vinted.com,A_Specialisation,B_Specialisation,,,,,PL,2025-01-09,https://desk.vinted.net/agents/15,https://www.vinted.fr/member/406813,,,EN_B2,FALSE,FALSE,,PL,PL,TWW,TRUE,FALSE
PL PL TWW,name100.surname100@vinted.com,983,4058204,SN58850,2060,Name100 Surname100,2024-10-28,2024-11-14,0.88,CSR,Name100,Surname100,name100.surname100@transcom.com,,FALSE,,,05.05.06.02,FALSE,name29.surname29@vinted.com,B_Specialisation,A_Specialisation,,,,,PL,2025-01-09,https://desk.vinted.net/agents/983,https://www.vinted.fr/member/4058204,,,EN_B2,FALSE,FALSE,,PL,PL,TWW,TRUE,FALSE
PL PL TWW,name101.surname101@vinted.com,956,8198609,SN08778,7185,Name101 Surname101,2020-03-02,2020-03-16,1.00,CSR,Name101,Surname101,name101.surname101@transcom.com,,FALSE,,,05.05.06.02,TRUE,name32.surname32@vinted.com,B_Specialisation,A_Specialisation,,TRUE,TRUE,B_Specialisation,PL,2020-05-11,https://desk.vinted.net/agents/956,https://www.vinted.fr/member/8198609,,,EN_B2,FALSE,FALSE,,PL,PL,TWW,TRUE,FALSE
PL PL TWW,name102.surname102@vinted.com,815,4583073,SN98400,2252,Name102 Surname102,2017-08-09,2017-08-23,0.88,SCSR,Name102,Surname102,name102.surname102@transcom.com,,FALSE,,,05.05.06.02,TRUE,name29.surname29@vinted.com,B_Specialisation,C_Specialisation,,,,,PL,2017-10-18,https://desk.vinted.net/agents/815,https://www.vinted.fr/member/4583073,,,EN_B2,FALSE,FALSE,,PL,PL,TWW,TRUE,FALSE
PL PL TWW,name103.surname103@vinted.com,514,7797021,SN08143,7880,Name103 Surname103,2025-01-27,,MGMT,MGMT,Name103,Surname103,name103.surname103@transcom.com,,FALSE,,,05.05.06.02,TRUE,,,,,,,,,,https://desk.vinted.net/agents/514,https://www.vinted.fr/member/7797021,,,,FALSE,FALSE,,PL,PL,TWW,TRUE,FALSE
FI EE PLCH,name104.surname104@vinted.com,22,3836599,SN95471,519,Name104 Surname104,2023-11-09,2023-11-23,1.00,SCSR,Name104,Surname104,name104.surname104@planaschuliganas.ee,,FALSE,,,05.05.01.15,TRUE,name105.surname105@vinted.com,E_Specialisation,F_Specialisation,,TRUE,TRUE,E_Specialisation,FI,2024-01-18,https://desk.vinted.net/agents/22,https://www.vinted.fr/member/3836599,TRUE,FI_C1,EN_C1,FALSE,FALSE,,FI,EE,PLCH,TRUE,FALSE
FI EE PLCH,name105.surname105@vinted.com,159,3171721,SN91382,9615,Name105 Surname105,2023-12-05,2023-12-19,MGMT,TL,Name105,Surname105,name105.surname105@planaschuliganas.ee,,FALSE,,,05.05.01.15,TRUE,,,,,,,,,2024-02-13,https://desk.vinted.net/agents/159,https://www.vinted.fr/member/3171721,TRUE,FI_C1,EN_C1,FALSE,FALSE,,FI,EE,PLCH,TRUE,FALSE
FI EE PLCH,name106.surname106@vinted.com,390,4638892,SN39785,2533,Name106 Surname106,2024-01-26,2024-02-11,0.50,CSR,Name106,Surname106,name106.surname106@planaschuliganas.ee,,FALSE,,,05.05.01.15,FALSE,name105.surname105@vinted.com,E_Specialisation,F_Specialisation,,TRUE,,,FI,2024-04-07,https://desk.vinted.net/agents/390,https://www.vinted.fr/member/4638892,TRUE,FI_C1,EN_C1,FALSE,FALSE,,FI,EE,PLCH,TRUE,FALSE
FI EE PLCH,name107.surname107@vinted.com,247,6701263,SN93744,1266,Name107 Surname107,2024-03-21,2024-04-09,1.00,CSR,Name107,Surname107,name107.surname107@planaschuliganas.ee,,FALSE,,,05.05.01.15,FALSE,name105.surname105@vinted.com,E_Specialisation,F_Specialisation,,TRUE,TRUE,F_Specialisation,FI,2024-06-04,https://desk.vinted.net/agents/247,https://www.vinted.fr/member/6701263,TRUE,FI_C1,EN_C1,FALSE,FALSE,,FI,EE,PLCH,TRUE,FALSE
FI EE PLCH,name108.surname108@vinted.com,690,4570619,SN25738,829,Name108 Surname108,2024-06-04,2024-06-20,0.75,CSR,Name108,Surname108,name108.surname108@planaschuliganas.ee,,FALSE,,,05.05.01.15,FALSE,name105.surname105@vinted.com,E_Specialisation,F_Specialisation,,TRUE,,,FI,2024-08-15,https://desk.vinted.net/agents/690,https://www.vinted.fr/member/4570619,TRUE,FI_C1,EN_C1,FALSE,TRUE,,FI,EE,PLCH,TRUE,FALSE
FI EE PLCH,name109.surname109@vinted.com,557,4917519,SN38943,2833,Name109 Surname109,2024-06-04,2024-06-21,1.00,CSR,Name109,Surname109,name109.surname109@planaschuliganas.ee,,FALSE,,,05.05.01.15,FALSE,name105.surname105@vinted.com,E_Specialisation,F_Specialisation,,TRUE,,,FI,2024-08-16,https://desk.vinted.net/agents/557,https://www.vinted.fr/member/4917519,TRUE,FI_C1,EN_C1,FALSE,TRUE,,FI,EE,PLCH,TRUE,FALSE
FI EE PLCH,name110.surname110@vinted.com,620,6343857,SN08692,1185,Name110 Surname110,2024-11-12,2024-11-28,1.00,CSR,Name110,Surname110,name110.surname110@planaschuliganas.ee,,FALSE,,,05.05.01.15,FALSE,name105.surname105@vinted.com,E_Specialisation,F_Specialisation,,TRUE,,,FI,2025-01-23,https://desk.vinted.net/agents/620,https://www.vinted.fr/member/6343857,TRUE,FI_C1,EN_C1,FALSE,TRUE,,FI,EE,PLCH,TRUE,FALSE
IT AL TWW,name111.surname111@vinted.com,383,11892,SN33250,2436,Name111 Surname111,2021-03-01,2021-03-15,0.90,CSR,Name111,Surname111,name111.surname111@transcom.com,,FALSE,,,05.05.09.02,FALSE,name144.surname144@vinted.com,A_Specialisation,C_Specialisation,,,,,IT,2021-05-10,https://desk.vinted.net/agents/383,https://www.vinted.fr/member/11892,TRUE,IT_C1,EN_B2,FALSE,FALSE,,IT,AL,TWW,TRUE,FALSE
IT AL TWW,name112.surname112@vinted.com,814,7026228,SN48743,6740,Name112 Surname112,2021-03-01,2021-03-15,1.00,CSR,Name112,Surname112,name112.surname112@transcom.com,Voluntery,TRUE,2025-07-11,,05.05.09.02,FALSE,name144.surname144@vinted.com,A_Specialisation,C_Specialisation,,TRUE,,,IT,2021-05-10,https://desk.vinted.net/agents/814,https://www.vinted.fr/member/7026228,TRUE,IT_C1,EN_B2,FALSE,FALSE,,IT,AL,TWW,TRUE,FALSE
IT AL TWW,name113.surname113@vinted.com,805,10681601,SN42043,3344,Name113 Surname113,2021-03-01,2021-03-15,1.00,CSR,Name113,Surname113,name113.surname113@transcom.com,,FALSE,,,05.05.09.02,TRUE,name179.surname179@vinted.com,D_Specialisation,F_Specialisation,C_Specialisation,TRUE,TRUE,,IT,2021-05-10,https://desk.vinted.net/agents/805,https://www.vinted.fr/member/10681601,TRUE,IT_C1,EN_B2,FALSE,FALSE,,IT,AL,TWW,TRUE,FALSE
IT AL TWW,name114.surname114@vinted.com,849,9374505,SN68388,5164,Name114 Surname114,2021-03-01,2021-03-15,MGMT,QL,Name114,Surname114,name114.surname114@transcom.com,,FALSE,,,05.05.09.02,TRUE,,,,,,,,,2021-05-10,https://desk.vinted.net/agents/849,https://www.vinted.fr/member/9374505,TRUE,IT_C1,EN_C1,FALSE,FALSE,,IT,AL,TWW,TRUE,FALSE
IT AL TWW,name115.surname115@vinted.com,613,10951660,SN11205,5556,Name115 Surname115,2021-03-01,2021-03-15,1.00,CSR,Name115,Surname115,name115.surname115@transcom.com,,FALSE,,,05.05.09.02,FALSE,name179.surname179@vinted.com,D_Specialisation,F_Specialisation,C_Specialisation,TRUE,,,IT,2021-05-10,https://desk.vinted.net/agents/613,https://www.vinted.fr/member/10951660,TRUE,IT_C1,EN_B2,FALSE,FALSE,,IT,AL,TWW,TRUE,FALSE
IT AL TWW,name116.surname116@vinted.com,937,3082367,SN87962,5865,Name116 Surname116,2021-03-17,2021-03-31,1.00,CSR,Name116,Surname116,name116.surname116@transcom.com,,FALSE,,,05.05.09.02,FALSE,name179.surname179@vinted.com,C_Specialisation,D_Specialisation,F_Specialisation,TRUE,,,IT,2021-05-26,https://desk.vinted.net/agents/937,https://www.vinted.fr/member/3082367,TRUE,IT_C1,EN_B2,FALSE,FALSE,,IT,AL,TWW,TRUE,FALSE
